2023-08-23 10:40:13.597921,['XTZ'],[],"['ASTR', 'BTC', 'ETH', 'MKR', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 10:45:14.097393,['XTZ'],[],['ASTR']
datetime,available_list,long_list,short_list
2023-08-23 10:50:11.718853,['XTZ'],[],"['ASTR', 'BCH', 'BTC', 'DOT', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 10:55:11.411740,['XTZ'],[],"['BCH', 'ETH', 'FCR', 'XLM', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 11:00:14.251165,['XTZ'],[],"['ASTR', 'BTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 11:05:15.132651,['XTZ'],[],['XYM']
datetime,available_list,long_list,short_list
2023-08-23 11:10:15.111777,['XTZ'],[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 11:15:12.640249,['XTZ'],[],"['BTC', 'ETH']"
datetime,available_list,long_list,short_list
2023-08-23 11:20:14.545630,['XTZ'],[],"['ADA', 'BTC', 'ENJ', 'ETH', 'XRP', 'XTZ']"
datetime,available_list,long_list,short_list
2023-08-23 11:25:13.526339,['XTZ'],[],"['ASTR', 'BTC', 'DAI', 'ETH', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 11:30:13.586199,['XTZ'],['BTC'],"['ASTR', 'BCH', 'ETH', 'QTUM', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 11:35:16.395457,['XTZ'],"['ATOM', 'DAI', 'ENJ', 'XRP']","['ASTR', 'BCH', 'FCR', 'MKR', 'XLM', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 11:40:12.997576,['XTZ'],[],"['ASTR', 'BTC', 'ENJ', 'ETH', 'XEM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 11:45:13.254140,"['XRP', 'XTZ', 'ENJ']",[],"['ASTR', 'ATOM', 'BCH', 'BTC', 'ETH', 'XLM']"
datetime,available_list,long_list,short_list
2023-08-23 11:50:13.945870,"['XRP', 'XTZ', 'ENJ']",[],"['ASTR', 'BTC', 'ETH', 'QTUM', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 11:55:13.131531,"['XTZ', 'ENJ']",[],"['ASTR', 'BTC', 'ETH', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 12:00:12.951521,"['XTZ', 'ENJ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 12:05:15.996097,"['XTZ', 'ENJ']",[],"['ATOM', 'BTC', 'ETH', 'XLM', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 12:10:13.048292,"['XTZ', 'ENJ']",[],['DOT']
datetime,available_list,long_list,short_list
2023-08-23 12:15:15.065024,['XTZ'],"['ATOM', 'DOT', 'FCR', 'QTUM']","['ADA', 'BCH', 'BTC', 'ENJ', 'MKR', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 12:20:12.511773,"['XTZ', 'ENJ']",[],['MONA']
datetime,available_list,long_list,short_list
2023-08-23 12:25:15.533013,['XTZ'],"['MONA', 'QTUM']","['ATOM', 'BCH', 'ENJ', 'ETH', 'XTZ', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 12:30:19.492022,"['XTZ', 'ENJ']","['ATOM', 'BAT', 'BTC', 'ETH', 'LTC', 'MONA', 'XLM']","['ADA', 'ASTR', 'BCH', 'FCR', 'MKR', 'XEM']"
datetime,available_list,long_list,short_list
2023-08-23 12:35:12.048165,"['LTC', 'XTZ']",[],"['ASTR', 'BTC', 'ENJ', 'ETH', 'XRP', 'XTZ']"
datetime,available_list,long_list,short_list
2023-08-23 12:40:16.219603,"['LTC', 'XTZ']","['LTC', 'MKR', 'XLM']","['ASTR', 'BTC', 'ENJ', 'ETH', 'FCR', 'LINK']"
datetime,available_list,long_list,short_list
2023-08-23 12:45:12.633032,"['BTC', 'LTC', 'XTZ']",[],['ENJ']
datetime,available_list,long_list,short_list
2023-08-23 12:50:13.766759,"['BTC', 'LTC', 'XTZ', 'ENJ']",[],"['ETH', 'XTZ']"
datetime,available_list,long_list,short_list
2023-08-23 12:55:13.439338,"['BTC', 'LTC', 'XTZ', 'ENJ']",[],['ENJ']
datetime,available_list,long_list,short_list
2023-08-23 13:00:14.561266,"['BTC', 'LTC', 'XTZ']",[],"['ATOM', 'DOT', 'ENJ', 'ETH', 'LTC', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 13:05:19.593904,"['LTC', 'XTZ', 'ENJ']",[],"['BTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 13:10:16.055483,"['BTC', 'LTC', 'XTZ', 'ENJ']",[],"['ASTR', 'BAT', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 13:15:13.518029,"['LTC', 'XTZ', 'ENJ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 13:20:14.127645,"['LTC', 'XTZ', 'ENJ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 13:25:14.986686,"['LTC', 'XTZ', 'ENJ']",[],"['ADA', 'ASTR', 'ATOM', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
