datetime,available_list,long_list,short_list
2023-08-25 00:00:22.681039,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'ENJ']"
datetime,available_list,long_list,short_list
2023-08-25 00:05:20.227319,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-25 00:10:23.936398,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ADA', 'ASTR', 'BCH', 'BTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 00:15:23.421075,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-25 00:20:22.217793,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ADA', 'BTC', 'ETH', 'XRP', 'XTZ', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-25 00:25:24.020217,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'ATOM', 'BTC', 'ETH', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 00:30:22.112493,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'ETH', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-25 00:35:21.443128,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'BTC', 'ENJ', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 00:40:20.513346,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'QTUM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 00:45:23.904948,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-25 00:50:20.884632,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'BTC', 'ETH', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 00:55:21.943919,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'MKR', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-25 01:00:20.599131,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ATOM', 'LTC', 'MKR', 'MONA', 'XEM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:05:21.562388,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'BTC', 'LINK', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:10:21.341465,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ADA', 'ATOM', 'BTC', 'DOT', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:15:22.611542,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'ENJ', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:20:22.906633,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ATOM', 'BTC', 'ETH', 'LTC', 'MKR', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:25:21.435866,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ATOM', 'BTC', 'ETH', 'MKR', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:30:23.045863,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'BTC', 'DOT', 'MONA', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:35:23.753463,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'ETH', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:40:21.259075,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'ETH', 'LTC', 'XLM']"
datetime,available_list,long_list,short_list
2023-08-25 01:45:22.013989,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:50:21.295096,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'ETH', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 01:55:23.428639,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ATOM', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 02:00:22.460483,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ADA', 'BCH', 'BTC', 'ETH', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 02:05:23.585191,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],['ATOM']
datetime,available_list,long_list,short_list
2023-08-25 02:10:29.263238,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']","['ETH', 'MKR', 'XTZ']","['ATOM', 'DOT', 'ENJ', 'LINK', 'QTUM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 02:15:26.725746,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']","['XTZ', 'XYM']","['ADA', 'ASTR', 'BTC', 'DOT', 'MONA', 'QTUM']"
datetime,available_list,long_list,short_list
2023-08-25 02:20:26.539765,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['BTC', 'DOT', 'LINK', 'LTC', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-25 02:25:25.459848,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ADA', 'ATOM', 'BCH', 'ETH', 'LINK', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 02:30:26.371209,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 02:35:21.371772,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'BTC', 'ETH', 'LTC', 'QTUM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 02:40:20.854700,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],['ASTR']
datetime,available_list,long_list,short_list
2023-08-25 02:45:22.583722,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 02:50:20.178949,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ADA', 'ASTR', 'BAT', 'BTC', 'ETH', 'XLM']"
datetime,available_list,long_list,short_list
2023-08-25 02:55:20.826334,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'BTC', 'ETH', 'LINK', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-25 03:00:21.407719,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ATOM', 'BTC', 'ETH', 'LINK', 'MKR', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 03:05:21.051047,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],"['ASTR', 'ATOM', 'BTC', 'ENJ', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 03:10:21.285201,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']","['ASTR', 'MKR']","['BAT', 'BCH', 'ETH', 'FCR', 'XLM', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-25 03:15:20.968857,"['XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']","['BTC', 'MKR']","['ADA', 'DOT', 'LINK', 'LTC', 'XEM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 03:20:20.923976,"['BTC', 'XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",['MKR'],"['ADA', 'ASTR', 'BAT', 'ETH', 'LINK', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-25 03:25:20.324183,"['BTC', 'XRP', 'XLM', 'XTZ', 'MKR', 'ASTR']",[],['MKR']
datetime,available_list,long_list,short_list
