openTime,open,high,low,close,volume
1692494700000,145.133,145.133,145.132,145.132,368
1692498000000,146.098,146.098,146.098,146.098,4
1692519000000,146.098,146.098,146.098,146.098,14
1692520800000,146.098,146.1,146.098,146.1,1600
1692525600000,145.133,145.133,145.133,145.133,16
1692530100000,146.099,146.099,146.099,146.099,4
1692534600000,146.099,146.099,146.099,146.099,20
1692536100000,145.133,145.133,145.132,145.132,600
1692539700000,146.098,146.098,146.098,146.098,10
1692544500000,146.098,146.098,146.098,146.098,10
1692547500000,146.098,146.098,146.098,146.098,10
